"","type","amount","oldbalanceOrg","newbalanceOrig","oldbalanceDest","newbalanceDest","isFraud","type_CASH_IN","type_CASH_OUT","type_DEBIT","type_PAYMENT","type_TRANSFER"
"2581","CASH_IN",170005.32,6729427.57,6899432.89,6254394.54,6084389.22,0,1,0,0,0,0
"2582","PAYMENT",4204.13,20955,16750.87,0,0,0,0,0,0,1,0
"2583","CASH_IN",89044.33,11522,100566.33,1622733.89,1533689.56,0,1,0,0,0,0
"2584","PAYMENT",9501.68,996,0,0,0,0,0,0,0,1,0
"2585","PAYMENT",874.94,10030,9155.06,0,0,0,0,0,0,1,0
"2586","PAYMENT",14490.49,0,0,0,0,0,0,0,0,1,0
"2587","CASH_OUT",12059.56,0,0,353561.81,365621.37,0,0,1,0,0,0
"2588","CASH_IN",53420.58,3824435.77,3877856.36,840843.93,787423.35,0,1,0,0,0,0
"2589","CASH_IN",286469.11,2294929.75,2581398.86,556738.75,270269.64,0,1,0,0,0,0
"2590","CASH_IN",587016.54,773735.55,1360752.09,718871.62,131855.08,0,1,0,0,0,0
"2591","CASH_OUT",220876.48,20005,0,255501.59,476378.07,0,0,1,0,0,0
"2592","CASH_IN",102587.42,5262931.04,5365518.45,207842.93,105255.51,0,1,0,0,0,0
"2593","CASH_OUT",106088.3,136125,30036.7,0,106088.3,0,0,1,0,0,0
"2594","CASH_OUT",142188.24,2036,0,790657.12,932845.36,0,0,1,0,0,0
"2595","CASH_OUT",4734.7,0,0,2953285.07,2958019.78,0,0,1,0,0,0
"2596","PAYMENT",19900.8,0,0,0,0,0,0,0,0,1,0
"2597","CASH_OUT",46520.19,0,0,1464328.7,1510848.89,0,0,1,0,0,0
"2598","PAYMENT",10150.28,50638,40487.72,0,0,0,0,0,0,1,0
"2599","TRANSFER",1113166.57,0,0,20136779.69,21249946.26,0,0,0,0,0,1
"2600","CASH_OUT",128058.79,0,0,974363.41,1102422.2,0,0,1,0,0,0
"2601","CASH_IN",48026.89,7145355.81,7193382.71,73884.93,25858.04,0,1,0,0,0,0
"2602","PAYMENT",20207.73,21625,1417.27,0,0,0,0,0,0,1,0
"2603","PAYMENT",54649.62,0,0,0,0,0,0,0,0,1,0
"2604","CASH_IN",224249.48,573256.17,797505.66,2367519.78,2143270.3,0,1,0,0,0,0
"2605","CASH_OUT",111078.28,156987,45908.72,748263.26,859341.53,0,0,1,0,0,0
"2606","CASH_OUT",68565.91,256545,187979.09,110435.75,179001.65,0,0,1,0,0,0
"2607","CASH_IN",378670.71,1510697.75,1889368.46,705767.94,327097.23,0,1,0,0,0,0
"2608","CASH_OUT",375440.8,0,0,387675.66,763116.46,0,0,1,0,0,0
"2609","PAYMENT",30027.41,0,0,0,0,0,0,0,0,1,0
"2610","CASH_IN",260084.06,82399,342483.06,0,0,0,1,0,0,0,0
"2611","CASH_OUT",95570.49,483599.24,388028.76,1288780,1384350.49,0,0,1,0,0,0
"2612","CASH_OUT",66123.41,0,0,604163.29,670286.7,0,0,1,0,0,0
"2613","PAYMENT",64799.6,0,0,0,0,0,0,0,0,1,0
"2614","PAYMENT",11809,49734,37925,0,0,0,0,0,0,1,0
"2615","CASH_OUT",49112.12,0,0,242807.26,291919.39,0,0,1,0,0,0
"2616","PAYMENT",1233.85,0,0,0,0,0,0,0,0,1,0
"2617","PAYMENT",3408.98,31302,27893.02,0,0,0,0,0,0,1,0
"2618","CASH_OUT",351868.94,0,0,425776.56,777645.5,0,0,1,0,0,0
"2619","PAYMENT",5736.66,0,0,0,0,0,0,0,0,1,0
"2620","CASH_OUT",55625.82,110345,54719.18,636014.56,691640.38,0,0,1,0,0,0
"2621","TRANSFER",2639126.12,0,0,4514995.66,7154121.78,0,0,0,0,0,1
"2622","CASH_OUT",85791.8,0,0,959656.38,1045448.18,0,0,1,0,0,0
"2623","CASH_OUT",320514.37,19841,0,27468.64,347983.01,0,0,1,0,0,0
"2624","PAYMENT",14594.44,405596.47,391002.03,0,0,0,0,0,0,1,0
"2625","CASH_IN",175569.29,2685,178254.29,0,0,0,1,0,0,0,0
"2626","CASH_IN",361978.15,11339355.66,11701333.81,481399.92,119421.77,0,1,0,0,0,0
"2627","CASH_OUT",219421.72,0,0,464562.69,683984.41,0,0,1,0,0,0
"2628","CASH_OUT",278300.27,0,0,292418.94,570719.21,0,0,1,0,0,0
"2629","PAYMENT",6837.36,56671,49833.64,0,0,0,0,0,0,1,0
"2630","PAYMENT",16062.46,987365.73,971303.27,0,0,0,0,0,0,1,0
"2631","CASH_IN",190775.87,221,190996.87,422043.47,307004.31,0,1,0,0,0,0
"2632","CASH_IN",85486.28,3460166.95,3545653.23,142811.38,57325.1,0,1,0,0,0,0
"2633","CASH_IN",193662.5,15096757.47,15290419.97,1241672.7,1109213.86,0,1,0,0,0,0
"2634","TRANSFER",459006.18,11728,0,701917.88,1160924.05,0,0,0,0,0,1
"2635","PAYMENT",671.04,183972.96,183301.91,0,0,0,0,0,0,1,0
"2636","PAYMENT",3960.44,738,0,0,0,0,0,0,0,1,0
"2637","TRANSFER",3085790.17,44949.21,0,4355407.16,7441197.34,0,0,0,0,0,1
"2638","PAYMENT",14833.77,129155.18,114321.41,0,0,0,0,0,0,1,0
"2639","PAYMENT",6117.89,664428,658310.11,0,0,0,0,0,0,1,0
"2640","PAYMENT",24819.15,15185.09,0,0,0,0,0,0,0,1,0
"2641","CASH_IN",187025.76,5836363.67,6023389.43,696959.09,509933.33,0,1,0,0,0,0
"2642","PAYMENT",1210.98,7298,6087.02,0,0,0,0,0,0,1,0
"2643","CASH_OUT",88968.57,0,0,236620.93,325589.5,0,0,1,0,0,0
"2644","CASH_IN",172476.22,7360016.94,7532493.15,408801.54,236325.32,0,1,0,0,0,0
"2645","CASH_OUT",134793.7,0,0,157028.88,291822.57,0,0,1,0,0,0
"2646","PAYMENT",44094.98,428144.66,384049.68,0,0,0,0,0,0,1,0
"2647","CASH_IN",174047.22,21518,195565.22,1683945.78,1509898.57,0,1,0,0,0,0
"2648","CASH_IN",506659.19,10857,517516.19,274142.77,0,0,1,0,0,0,0
"2649","PAYMENT",14733.7,0,0,0,0,0,0,0,0,1,0
"2650","CASH_IN",10085.93,3655256.49,3665342.42,3416496.09,3406410.17,0,1,0,0,0,0
"2651","CASH_OUT",536198.76,0,0,3946890.87,4483089.62,0,0,1,0,0,0
"2652","CASH_OUT",105027.67,135,0,0,105027.67,0,0,1,0,0,0
"2653","CASH_OUT",113648.74,90172,0,0,113648.74,0,0,1,0,0,0
"2654","PAYMENT",5110.74,125020,119909.26,0,0,0,0,0,0,1,0
"2655","CASH_IN",84699.36,53970,138669.36,101970.15,17270.79,0,1,0,0,0,0
"2656","PAYMENT",8328.16,0,0,0,0,0,0,0,0,1,0
"2657","CASH_OUT",176784.95,41142,0,66925.08,243710.03,0,0,1,0,0,0
"2658","CASH_IN",333474,4155602.72,4489076.72,341607.41,8133.41,0,1,0,0,0,0
"2659","PAYMENT",67819.64,0,0,0,0,0,0,0,0,1,0
"2660","CASH_IN",130753.31,635984.66,766737.96,908740.92,777987.61,0,1,0,0,0,0
"2661","PAYMENT",38975.26,0,0,0,0,0,0,0,0,1,0
"2662","TRANSFER",721840.17,0,0,3426278.04,4148118.21,0,0,0,0,0,1
"2663","CASH_OUT",175557.57,352,0,4760528.54,4936086.11,0,0,1,0,0,0
"2664","CASH_OUT",243452.69,1265,0,1791.04,312455.98,0,0,1,0,0,0
"2665","PAYMENT",7268.78,11215,3946.22,0,0,0,0,0,0,1,0
"2666","CASH_OUT",227618.04,55389,0,423271.04,382376.33,0,0,1,0,0,0
"2667","CASH_IN",244153.35,6550119.98,6794273.33,3586692.52,3342539.16,0,1,0,0,0,0
"2668","TRANSFER",152205.26,115862,0,311436.1,463641.36,0,0,0,0,0,1
"2669","PAYMENT",20789.89,0,0,0,0,0,0,0,0,1,0
"2670","CASH_OUT",141496.66,11310,0,1252970.35,1394467.02,0,0,1,0,0,0
"2671","PAYMENT",1622.86,48756,47133.14,0,0,0,0,0,0,1,0
"2672","CASH_IN",110561.31,4659423.15,4769984.46,5119915.45,5009354.14,0,1,0,0,0,0
"2673","PAYMENT",10934.19,20860,9925.81,0,0,0,0,0,0,1,0
"2674","CASH_IN",194312.95,314468.9,508781.85,1746453.24,1552140.28,0,1,0,0,0,0
"2675","CASH_IN",289108.79,3146385.81,3435494.61,1313525.15,1024416.36,0,1,0,0,0,0
"2676","CASH_IN",227665.37,146091.68,373757.04,2489132.82,2261467.45,0,1,0,0,0,0
"2677","PAYMENT",18448.47,35316,16867.53,0,0,0,0,0,0,1,0
"2678","PAYMENT",15472.31,0,0,0,0,0,0,0,0,1,0
"2679","CASH_IN",118332.08,35990,154322.08,117060.93,0,0,1,0,0,0,0
"2680","PAYMENT",4831.19,0,0,0,0,0,0,0,0,1,0
"2681","PAYMENT",4413.76,297844.22,293430.46,0,0,0,0,0,0,1,0
"2682","PAYMENT",14287.78,225906.32,211618.54,0,0,0,0,0,0,1,0
"2683","CASH_IN",238867.05,1180180.85,1419047.91,259507.52,20640.47,0,1,0,0,0,0
"2684","PAYMENT",2211.25,17208,14996.75,0,0,0,0,0,0,1,0
"2685","PAYMENT",37965.01,0,0,0,0,0,0,0,0,1,0
"2686","PAYMENT",40379.79,31180,0,0,0,0,0,0,0,1,0
"2687","CASH_OUT",216579.17,30661,0,61537.98,278117.15,0,0,1,0,0,0
"2688","CASH_OUT",104140.51,54327,0,1038965.64,1143106.16,0,0,1,0,0,0
"2689","CASH_IN",3141.66,6545134.44,6548276.1,1657956.28,1654814.62,0,1,0,0,0,0
"2690","CASH_IN",157110.91,19984,177094.91,132149.64,0,0,1,0,0,0,0
"2691","CASH_IN",404154.97,65395,469549.97,4695081.34,4290926.37,0,1,0,0,0,0
"2692","PAYMENT",3729.59,254831.51,251101.92,0,0,0,0,0,0,1,0
"2693","PAYMENT",16576.4,0,0,0,0,0,0,0,0,1,0
"2694","PAYMENT",913.44,21258,20344.56,0,0,0,0,0,0,1,0
"2695","PAYMENT",7394.85,32645.14,25250.29,0,0,0,0,0,0,1,0
"2696","CASH_IN",227919.13,460,228379.13,528650.63,300731.5,0,1,0,0,0,0
"2697","CASH_IN",8709.47,6263011.59,6271721.05,103055.31,94345.84,0,1,0,0,0,0
"2698","CASH_OUT",165611.09,670720.93,505109.84,14293827.63,14459438.71,0,0,1,0,0,0
"2699","TRANSFER",2798604.88,40992,0,6774.94,2805379.82,0,0,0,0,0,1
"2700","CASH_OUT",3002.1,0,0,61888.33,64890.42,0,0,1,0,0,0
"2701","CASH_OUT",134138.53,0,0,2484528.17,2618666.69,0,0,1,0,0,0
"2702","PAYMENT",19382.75,51548.6,32165.85,0,0,0,0,0,0,1,0
"2703","PAYMENT",6255.47,0,0,0,0,0,0,0,0,1,0
"2704","PAYMENT",13111.56,23530.88,10419.32,0,0,0,0,0,0,1,0
"2705","CASH_OUT",94586.89,2075,0,150282.7,244869.6,0,0,1,0,0,0
"2706","CASH_IN",35990.25,1046,37036.25,269957.98,233967.72,0,1,0,0,0,0
"2707","PAYMENT",32299.49,129902.03,97602.54,0,0,0,0,0,0,1,0
"2708","PAYMENT",10519.27,0,0,0,0,0,0,0,0,1,0
"2709","CASH_OUT",53033.4,10901,0,0,53033.4,0,0,1,0,0,0
"2710","CASH_OUT",205950.2,0,0,266918.98,472869.18,0,0,1,0,0,0
"2711","PAYMENT",38622.17,0,0,0,0,0,0,0,0,1,0
"2712","PAYMENT",5798.15,61865,56066.85,0,0,0,0,0,0,1,0
"2713","CASH_IN",320104.12,6536833.96,6856938.08,2722363.08,2402258.96,0,1,0,0,0,0
"2714","PAYMENT",18425.73,40222,21796.27,0,0,0,0,0,0,1,0
"2715","TRANSFER",274544.53,0,0,1002250.65,1276795.18,0,0,0,0,0,1
"2716","PAYMENT",2960.13,111663,108702.87,0,0,0,0,0,0,1,0
"2717","CASH_IN",371400.53,3333621.1,3705021.62,1181707.94,810307.41,0,1,0,0,0,0
"2718","PAYMENT",2821.08,105801,102979.92,0,0,0,0,0,0,1,0
"2719","TRANSFER",1959519.78,30109,0,0,1959519.78,0,0,0,0,0,1
"2720","CASH_IN",431500.23,27123,458623.23,0,0,0,1,0,0,0,0
"2721","CASH_IN",174211.04,483239.65,657450.69,3704406.88,3530195.85,0,1,0,0,0,0
"2722","CASH_IN",205950.04,612828.52,818778.55,249486.66,43536.62,0,1,0,0,0,0
"2723","CASH_IN",162158.58,178506.94,340665.51,2093659.42,1931500.84,0,1,0,0,0,0
"2724","CASH_IN",30443.93,27645598.62,27676042.55,949943.4,919499.48,0,1,0,0,0,0
"2725","CASH_IN",60303.41,73263,133566.41,27492945.02,27432641.61,0,1,0,0,0,0
"2726","PAYMENT",24916.35,0,0,0,0,0,0,0,0,1,0
"2727","PAYMENT",33342.28,0,0,0,0,0,0,0,0,1,0
"2728","PAYMENT",530.24,183340.37,182810.14,0,0,0,0,0,0,1,0
"2729","PAYMENT",18013.27,156648.54,138635.28,0,0,0,0,0,0,1,0
"2730","CASH_OUT",319692.28,12115,0,549091.93,868784.21,0,0,1,0,0,0
"2731","TRANSFER",573057.86,0,0,1544842.6,2117900.46,0,0,0,0,0,1
"2732","CASH_OUT",18958.63,1195,0,1096377.4,1115336.03,0,0,1,0,0,0
"2733","CASH_IN",305178.34,12011,317189.34,4417935.12,4112756.78,0,1,0,0,0,0
"2734","CASH_OUT",242646.28,39500,0,68594.35,311240.63,0,0,1,0,0,0
"2735","CASH_OUT",430157.22,0,0,1234649.58,1664806.8,0,0,1,0,0,0
"2736","PAYMENT",7205.33,0,0,0,0,0,0,0,0,1,0
"2737","CASH_OUT",33231.73,147,0,0,33231.73,0,0,1,0,0,0
"2738","CASH_OUT",319123.41,0,0,2680882.15,3000005.56,0,0,1,0,0,0
"2739","PAYMENT",6716.72,10944,4227.28,0,0,0,0,0,0,1,0
"2740","PAYMENT",10277.84,27961,17683.16,0,0,0,0,0,0,1,0
"2741","PAYMENT",5745.82,376.32,0,0,0,0,0,0,0,1,0
"2742","CASH_OUT",36719.1,15024,0,2126630.95,2163350.05,0,0,1,0,0,0
"2743","CASH_OUT",389638.18,0,0,672970.14,1062608.32,0,0,1,0,0,0
"2744","CASH_OUT",294155.06,112,0,0,294155.06,0,0,1,0,0,0
"2745","PAYMENT",17315.36,2927,0,0,0,0,0,0,0,1,0
"2746","CASH_OUT",526060.12,22247,0,0,526060.12,0,0,1,0,0,0
"2747","CASH_IN",253834.3,6305016.91,6558851.22,428395.13,174560.83,0,1,0,0,0,0
"2748","CASH_IN",249446.4,156,249602.4,1208874.48,959428.08,0,1,0,0,0,0
"2749","TRANSFER",374096.09,0,0,700731.31,1074827.4,0,0,0,0,0,1
"2750","CASH_IN",80495.34,26548089.8,26628585.15,2324546.02,2244050.68,0,1,0,0,0,0
"2751","CASH_OUT",34298.46,82249.93,47951.47,81505.63,115804.09,0,0,1,0,0,0
"2752","CASH_OUT",184429.58,0,0,295561.52,479991.11,0,0,1,0,0,0
"2753","CASH_OUT",56168.55,0,0,2069469.88,2125638.44,0,0,1,0,0,0
"2754","CASH_IN",100851.89,16055749.03,16156600.92,1198315.94,1097464.05,0,1,0,0,0,0
"2755","CASH_OUT",302425.06,0,0,2113069.5,2415494.56,0,0,1,0,0,0
"2756","PAYMENT",23423.55,392042.58,368619.03,0,0,0,0,0,0,1,0
"2757","TRANSFER",3968073.15,497,0,332344.25,4300417.4,0,0,0,0,0,1
"2758","CASH_IN",15472.76,0,15472.76,28780.05,13307.29,0,1,0,0,0,0
"2759","CASH_OUT",307361.27,370059.79,62698.52,1831439.62,2138800.89,0,0,1,0,0,0
"2760","PAYMENT",2109.76,15283,13173.24,0,0,0,0,0,0,1,0
"2761","CASH_IN",303783.35,1088715.75,1392499.09,2752499.66,2448716.32,0,1,0,0,0,0
"2762","PAYMENT",6713.2,182652.21,175939.01,0,0,0,0,0,0,1,0
"2763","PAYMENT",13696.75,0,0,0,0,0,0,0,0,1,0
"2764","CASH_IN",265797.35,388236,654033.35,0,0,0,1,0,0,0,0
"2765","TRANSFER",836121.44,0,0,909682.22,1745803.67,0,0,0,0,0,1
"2766","PAYMENT",3227.92,248813.88,245585.96,0,0,0,0,0,0,1,0
"2767","CASH_IN",42374.5,19809,62183.5,0,0,0,1,0,0,0,0
"2768","CASH_OUT",86156.16,33779,0,0,86156.16,0,0,1,0,0,0
"2769","CASH_OUT",135823.02,68645.66,0,170291.34,306114.36,0,0,1,0,0,0
"2770","CASH_OUT",465417.92,0,0,959414.09,1424832.01,0,0,1,0,0,0
"2771","CASH_IN",9876.85,9402,19278.85,4005144.7,3995267.84,0,1,0,0,0,0
"2772","CASH_OUT",265993.98,0,0,1614369.1,1880363.08,0,0,1,0,0,0
"2773","CASH_OUT",443169.8,68125,0,13395.38,456565.18,0,0,1,0,0,0
"2774","CASH_OUT",192659.27,0,0,767699.21,960358.48,0,0,1,0,0,0
"2775","CASH_IN",99656.17,1986717.03,2086373.21,4342431.38,4242775.21,0,1,0,0,0,0
"2776","CASH_IN",209612.19,2766696.39,2976308.58,2633200.42,2423588.23,0,1,0,0,0,0
"2777","PAYMENT",11514.98,137329,125814.02,0,0,0,0,0,0,1,0
"2778","CASH_OUT",40693.68,2663,0,26036.33,66730.02,0,0,1,0,0,0
"2779","CASH_OUT",84510.38,53031,0,0,84510.38,0,0,1,0,0,0
"2780","PAYMENT",37082.24,52174,15091.76,0,0,0,0,0,0,1,0
"2781","CASH_OUT",409210.6,0,0,8873139.55,9282350.15,0,0,1,0,0,0
"2782","PAYMENT",10803.99,12354,1550.01,0,0,0,0,0,0,1,0
"2783","TRANSFER",1092834.91,32740,0,314829.07,1407663.98,0,0,0,0,0,1
"2784","TRANSFER",612500.07,0,0,669916.6,1282416.67,0,0,0,0,0,1
"2785","CASH_IN",318070.84,8675778.64,8993849.48,650664.61,332593.77,0,1,0,0,0,0
"2786","CASH_OUT",140543.75,0,0,1342436.42,1482980.17,0,0,1,0,0,0
"2787","CASH_IN",582162.69,1734126.09,2316288.78,674597.44,92434.75,0,1,0,0,0,0
"2788","PAYMENT",4324.04,0,0,0,0,0,0,0,0,1,0
"2789","CASH_OUT",260047.83,0,0,4892306.56,5152354.38,0,0,1,0,0,0
"2790","CASH_OUT",19416.8,0,0,450575.63,469992.43,0,0,1,0,0,0
"2791","CASH_OUT",445712.73,0,0,495708.69,941421.41,0,0,1,0,0,0
"2792","PAYMENT",37718,0,0,0,0,0,0,0,0,1,0
"2793","PAYMENT",6774.01,10134.77,3360.76,0,0,0,0,0,0,1,0
"2794","CASH_OUT",203226.32,0,0,820022.03,1135378.34,0,0,1,0,0,0
"2795","DEBIT",863.92,4350,3486.08,48665.16,49529.09,0,0,0,1,0,0
"2796","CASH_OUT",290029.62,0,0,1481444.52,1771474.14,0,0,1,0,0,0
"2797","PAYMENT",9363.36,0,0,0,0,0,0,0,0,1,0
"2798","CASH_OUT",408768.74,0,0,2394892.08,2803660.83,0,0,1,0,0,0
"2799","PAYMENT",2574.55,0,0,0,0,0,0,0,0,1,0
"2800","PAYMENT",11914.59,214123,202208.41,0,0,0,0,0,0,1,0
"2801","PAYMENT",17826.8,432481.96,414655.15,0,0,0,0,0,0,1,0
"2802","CASH_IN",177743.14,14797,192540.14,2279791.11,2102047.98,0,1,0,0,0,0
"2803","CASH_OUT",159024.34,11160,0,117960.57,276984.91,0,0,1,0,0,0
"2804","CASH_OUT",60426.35,92429,32002.65,37402.04,97828.4,0,0,1,0,0,0
"2805","TRANSFER",528879.56,47395.04,0,1884251.29,2413130.85,0,0,0,0,0,1
"2806","CASH_OUT",175295.07,60363,0,565458.09,740753.16,0,0,1,0,0,0
"2807","PAYMENT",14619.21,122150.44,107531.23,0,0,0,0,0,0,1,0
"2808","CASH_OUT",22575.79,0,0,54621.9,77197.68,0,0,1,0,0,0
"2809","PAYMENT",9230.87,0,0,0,0,0,0,0,0,1,0
"2810","PAYMENT",17609.13,0,0,0,0,0,0,0,0,1,0
"2811","CASH_IN",356170.9,112871,469041.9,0,0,0,1,0,0,0,0
"2812","PAYMENT",6521.7,0,0,0,0,0,0,0,0,1,0
"2813","PAYMENT",7632.12,6116,0,0,0,0,0,0,0,1,0
"2814","PAYMENT",11227.37,0,0,0,0,0,0,0,0,1,0
"2815","TRANSFER",1267407.3,62158,0,28724.28,1296131.58,0,0,0,0,0,1
"2816","CASH_OUT",135890.15,0,0,1681017.47,1816907.62,0,0,1,0,0,0
"2817","CASH_IN",112597.81,21854,134451.81,0,0,0,1,0,0,0,0
"2818","CASH_IN",151373.79,5195610.68,5346984.47,415617.04,0,0,1,0,0,0,0
"2819","PAYMENT",2429.42,213342.05,210912.62,0,0,0,0,0,0,1,0
"2820","CASH_IN",51917.3,1194415.48,1246332.79,307357.01,255439.71,0,1,0,0,0,0
"2821","CASH_OUT",207433.46,100273,0,54031.11,261464.57,0,0,1,0,0,0
"2822","CASH_OUT",400694.68,24012,0,0,400694.68,0,0,1,0,0,0
"2823","TRANSFER",132378.21,0,0,819347.55,951725.76,0,0,0,0,0,1
"2824","CASH_OUT",6705.08,466.47,0,2633638.39,2640343.46,0,0,1,0,0,0
"2825","CASH_IN",483924.63,1262377.34,1746301.97,484436.78,512.15,0,1,0,0,0,0
"2826","CASH_IN",64947.76,7012743.45,7077691.21,550666.42,485718.66,0,1,0,0,0,0
"2827","CASH_OUT",101759.47,0,0,258257.84,360017.3,0,0,1,0,0,0
"2828","CASH_OUT",139042.3,19978,0,236659.67,375701.97,0,0,1,0,0,0
"2829","PAYMENT",8306.03,7049,0,0,0,0,0,0,0,1,0
"2830","CASH_OUT",46887.43,0,0,1984480.93,2595083.39,0,0,1,0,0,0
"2831","PAYMENT",8363.42,14765,6401.58,0,0,0,0,0,0,1,0
"2832","PAYMENT",5073.99,32525.4,27451.41,0,0,0,0,0,0,1,0
"2833","CASH_OUT",144072.6,0,0,1064764.19,1208836.79,0,0,1,0,0,0
"2834","CASH_OUT",72911.92,30589,0,9554801.07,9627712.99,0,0,1,0,0,0
"2835","PAYMENT",14320.08,167385,153064.92,0,0,0,0,0,0,1,0
"2836","PAYMENT",16031.26,507158.71,491127.45,0,0,0,0,0,0,1,0
"2837","PAYMENT",8795.5,0,0,0,0,0,0,0,0,1,0
"2838","PAYMENT",10163.3,1550,0,0,0,0,0,0,0,1,0
"2839","CASH_OUT",74736.82,25170,0,1144.26,75881.08,0,0,1,0,0,0
"2840","PAYMENT",6311.37,220,0,0,0,0,0,0,0,1,0
"2841","CASH_OUT",160272.76,0,0,2666591.13,2826863.89,0,0,1,0,0,0
"2842","CASH_OUT",250460.39,0,0,5311405.66,5561866.05,0,0,1,0,0,0
"2843","CASH_OUT",193116.27,0,0,357503.38,550619.65,0,0,1,0,0,0
"2844","CASH_OUT",69373.93,0,0,368125.79,20624.94,0,0,1,0,0,0
"2845","TRANSFER",845533.27,30540,0,52621,898154.27,0,0,0,0,0,1
"2846","PAYMENT",2630.89,0,0,0,0,0,0,0,0,1,0
"2847","PAYMENT",23559.8,20226.56,0,0,0,0,0,0,0,1,0
"2848","TRANSFER",56881.56,2138,0,844759.48,901641.04,0,0,0,0,0,1
"2849","CASH_OUT",287490.04,51331,0,371956.31,659446.35,0,0,1,0,0,0
"2850","TRANSFER",1338683.7,31037,0,0,1338683.7,0,0,0,0,0,1
"2851","CASH_OUT",54255.8,349735.21,295479.4,406310.84,460566.64,0,0,1,0,0,0
"2852","PAYMENT",1683.36,0,0,0,0,0,0,0,0,1,0
"2853","CASH_OUT",231787.3,86,0,0,231787.3,0,0,1,0,0,0
"2854","PAYMENT",17986.35,162190.66,144204.31,0,0,0,0,0,0,1,0
"2855","CASH_IN",119622.32,786875.43,906497.75,22859787.97,22740165.65,0,1,0,0,0,0
"2856","TRANSFER",837754.85,0,0,1640239.15,2477994,0,0,0,0,0,1
"2857","CASH_OUT",132915.32,101573.23,0,279568.23,412483.55,0,0,1,0,0,0
"2858","DEBIT",1115.42,99756,98640.58,4242783.48,4243898.9,0,0,0,1,0,0
"2859","CASH_OUT",214130.12,0,0,2011144.21,2225274.33,0,0,1,0,0,0
"2860","CASH_OUT",25963.31,0,0,206624.18,232587.49,0,0,1,0,0,0
"2861","CASH_OUT",297213.37,73968,0,1264728.1,1660354.53,0,0,1,0,0,0
"2862","CASH_OUT",145405.64,0,0,1197218.88,1342624.52,0,0,1,0,0,0
"2863","CASH_OUT",69032.55,0,0,1102493.57,1171526.12,0,0,1,0,0,0
"2864","CASH_OUT",48037.27,0,0,2082419.01,2130456.28,0,0,1,0,0,0
"2865","CASH_OUT",212586.54,0,0,447333.73,659920.27,0,0,1,0,0,0
"2866","PAYMENT",15443.58,6943,0,0,0,0,0,0,0,1,0
"2867","DEBIT",703.03,0,0,191999.43,353875.25,0,0,0,1,0,0
"2868","PAYMENT",10848.02,0,0,0,0,0,0,0,0,1,0
"2869","PAYMENT",14854.68,108848.35,93993.67,0,0,0,0,0,0,1,0
"2870","PAYMENT",14742.97,0,0,0,0,0,0,0,0,1,0
"2871","CASH_IN",24576.53,6493590.04,6518166.58,2469877.64,2445301.1,0,1,0,0,0,0
"2872","CASH_OUT",14596.83,0,0,25250.75,39847.58,0,0,1,0,0,0
"2873","PAYMENT",54915.65,0,0,0,0,0,0,0,0,1,0
"2874","PAYMENT",6871.93,37524.81,30652.88,0,0,0,0,0,0,1,0
"2875","PAYMENT",39435.76,324101.9,284666.14,0,0,0,0,0,0,1,0
"2876","CASH_OUT",4774.7,25733,20958.3,1978198.04,1982972.74,0,0,1,0,0,0
"2877","PAYMENT",1294.35,0,0,0,0,0,0,0,0,1,0
"2878","PAYMENT",3824.65,102258,98433.35,0,0,0,0,0,0,1,0
"2879","PAYMENT",20275.96,0,0,0,0,0,0,0,0,1,0
"2880","PAYMENT",1645.58,5001,3355.42,0,0,0,0,0,0,1,0
"2881","CASH_OUT",203823.82,51775.38,0,2554232.2,2758056.02,0,0,1,0,0,0
"2882","CASH_OUT",217036.43,5174,0,0,217036.43,0,0,1,0,0,0
"2883","PAYMENT",6022.71,0,0,0,0,0,0,0,0,1,0
"2884","CASH_IN",298324,1656465.39,1954789.39,567213.02,268889.03,0,1,0,0,0,0
"2885","CASH_OUT",195876.13,0,0,880302.91,1076179.04,0,0,1,0,0,0
"2886","PAYMENT",1030.33,29731,28700.67,0,0,0,0,0,0,1,0
"2887","CASH_OUT",244487.96,138863,0,216252.45,460740.4,0,0,1,0,0,0
"2888","CASH_OUT",496262.74,5559,0,55561.15,551823.89,0,0,1,0,0,0
"2889","PAYMENT",3237.41,1014,0,0,0,0,0,0,0,1,0
"2890","CASH_OUT",298045.64,0,0,560550.8,858596.44,0,0,1,0,0,0
"2891","PAYMENT",1492.51,49173.36,47680.85,0,0,0,0,0,0,1,0
"2892","CASH_IN",116425.95,6170944.71,6287370.66,339369.62,222943.68,0,1,0,0,0,0
"2893","CASH_IN",120220.73,142001,262221.73,529930.14,409709.41,0,1,0,0,0,0
"2894","CASH_IN",133041.63,294586.46,427628.09,319118.62,186076.99,0,1,0,0,0,0
"2895","CASH_OUT",107575.69,2305.81,0,2207135.55,2314711.24,0,0,1,0,0,0
"2896","CASH_OUT",170976.23,51736,0,0,170976.23,0,0,1,0,0,0
"2897","CASH_OUT",226316.2,0,0,759232.08,787191.92,0,0,1,0,0,0
"2898","CASH_OUT",220923.58,0,0,763181.85,984105.43,0,0,1,0,0,0
"2899","PAYMENT",14851.81,200206.06,185354.25,0,0,0,0,0,0,1,0
"2900","CASH_OUT",79557.09,1988,0,88630.53,168187.62,0,0,1,0,0,0
"2901","CASH_OUT",209266.11,0,0,476628.83,685894.94,0,0,1,0,0,0
"2902","CASH_OUT",198480.42,20757,0,118285.4,316765.81,0,0,1,0,0,0
